key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6851,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,DIVER,C,m,y,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,m,1,0.6851,,,,,,,,0,92,92,9,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.617,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,BUBBLE,LB,m,y,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.617,,,,,,,,0,93,93,71,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.657,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,FERRY,C,m,y,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,m,1,0.657,,,,,,,,0,94,94,57,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6152,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,PISTOL,LB,m,y,./images/PISTOLLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6152,,,,,,,,0,95,95,29,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6556,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,LLAMA,LB,m,y,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6556,,,,,,,,0,96,96,35,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6186,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,POKER,HB,m,y,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6186,,,,,,,,0,97,97,67,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6493,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,STOOL,HB,m,y,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6493,,,,,,,,0,98,98,43,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6478,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,SPINE,LB,m,y,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6478,,,,,,,,0,99,99,65,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.2815,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,TIGER,HB,m,y,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.2815,,,,,,,,0,100,100,37,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6194,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,BRIDE,HB,m,y,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6194,,,,,,,,0,101,101,64,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7349,0,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,SPORT,C,z,y,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,m,0,0.7349,,,,,,,,0,102,102,132,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7849,0,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,SCREW,C,z,y,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,m,0,0.7849,,,,,,,,0,103,103,108,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8844,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,STREAM,LB,m,y,./images/STREAMLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8844,,,,,,,,0,104,104,41,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7209,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,CURRY,C,m,y,./images/CURRY.png,,,,,,,,,,,,,,,,,,,,m,1,0.7209,,,,,,,,0,105,105,60,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.069,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,CRADLE,LB,z,y,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,z,1,1.069,,,,,,,,0,106,106,104,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.109,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,JUNGLE,LB,z,y,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,z,1,1.109,,,,,,,,0,107,107,167,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.887,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,SNAKE,HB,m,y,./images/SNAKEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.887,,,,,,,,0,108,108,40,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6219,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,CHERRY,C,m,y,./images/CHERRY.png,,,,,,,,,,,,,,,,,,,,m,1,0.6219,,,,,,,,0,109,109,54,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6917,0,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,PEARL,HB,z,y,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6917,,,,,,,,0,110,110,130,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8359,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,NOOSE,C,z,y,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,z,1,0.8359,,,,,,,,0,111,111,156,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8864,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,GREASE,C,z,y,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,z,1,0.8864,,,,,,,,0,112,112,99,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8551,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,BELLY,HB,z,y,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8551,,,,,,,,0,113,113,94,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8195,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,DOUGH,HB,z,y,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8195,,,,,,,,0,114,114,103,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7355,0,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,COLLAR,C,m,y,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,z,0,0.7355,,,,,,,,0,115,115,15,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.9484,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,GRAIN,C,z,y,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,z,1,0.9484,,,,,,,,0,116,116,159,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8516,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,BOILER,C,m,y,./images/BOILER.png,,,,,,,,,,,,,,,,,,,,m,1,0.8516,,,,,,,,0,117,117,36,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7178,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,DANCER,C,m,y,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,m,1,0.7178,,,,,,,,0,118,118,21,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.9254,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,BURIAL,LB,z,y,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9254,,,,,,,,0,119,119,143,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.9684,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,FALCON,HB,z,y,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9684,,,,,,,,0,120,120,112,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.0363,0,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,BANNER,HB,z,y,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0363,,,,,,,,0,121,121,136,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7873,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,BOXER,HB,m,y,./images/BOXERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7873,,,,,,,,0,122,122,4,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.726,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,SAUNA,C,m,y,./images/SAUNA.png,,,,,,,,,,,,,,,,,,,,m,1,0.726,,,,,,,,0,123,123,33,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.715,1,,,,,,,,,,,,,,,,,,,,,,,,-0.240740731,-0.149074084,0,0,0,,,,,,,WAGON,HB,m,y,./images/WAGONHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.715,,,,,,,,0,124,124,7,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.663,0,,,,,,,,,,,,,,,,,,,,,,,,-0.029629617,-0.42129631,1,0,0,,,,,,,JAGUAR,C,z,y,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,m,0,0.663,,,,,,,,0,125,125,102,1,break_done_button
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.43,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,CASINO,HB,m,y,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.43,,,,,,,,0,126,126,28,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.143,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,SMOKER,LB,z,y,./images/SMOKERLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.143,,,,,,,,0,127,127,110,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8096,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,RAZOR,HB,m,y,./images/RAZORHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8096,,,,,,,,0,128,128,34,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6828,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,MELON,HB,z,y,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6828,,,,,,,,0,129,129,106,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.1458,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,ATTIC,C,z,y,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,m,0,1.1458,,,,,,,,0,130,130,111,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.5601,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,MAMMAL,LB,m,y,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5601,,,,,,,,0,131,131,62,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.9333,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,SQUARE,C,z,y,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,z,1,0.9333,,,,,,,,0,132,132,90,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7174,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,SAUCE,C,m,y,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,m,1,0.7174,,,,,,,,0,133,133,51,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8505,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,PIMPLE,LB,z,y,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8505,,,,,,,,0,134,134,155,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.017,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,WRIST,HB,z,y,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.017,,,,,,,,0,135,135,109,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7972,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,TOWEL,HB,m,y,./images/TOWELHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.7972,,,,,,,,0,136,136,1,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7146,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,KIDNEY,C,z,y,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,m,0,0.7146,,,,,,,,0,137,137,105,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6836,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,STEAK,HB,m,y,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6836,,,,,,,,0,138,138,31,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7003,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,STRING,LB,z,y,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.7003,,,,,,,,0,139,139,125,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.6333,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,PLANET,LB,m,y,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6333,,,,,,,,0,140,140,80,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.3005,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,CEMENT,LB,z,y,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.3005,,,,,,,,0,141,141,158,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.15,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,PASTA,LB,z,y,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,z,1,1.15,,,,,,,,0,142,142,89,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7342,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,DRILL,C,m,y,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,m,1,0.7342,,,,,,,,0,143,143,81,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.0832,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,MOSQUE,HB,z,y,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0832,,,,,,,,0,144,144,127,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.8339,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,PLANK,HB,z,y,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8339,,,,,,,,0,145,145,85,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.0383,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,BRUSH,LB,m,y,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0383,,,,,,,,0,146,146,59,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.4002,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,SHORE,C,z,y,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,m,0,1.4002,,,,,,,,0,147,147,96,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,2.2324,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,GARDEN,HB,m,y,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,m,1,2.2324,,,,,,,,0,148,148,10,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,0.7821,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,MOOSE,C,z,y,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,m,0,0.7821,,,,,,,,0,149,149,141,1,
,,,,,,,,,,,,,,,,,5d0dd940312297000137d2a7,64,2022-02-12_17h54.10.811,lexical_decision_task_DD_L4,2021.2.3,Win32,59.3824228,,,,,,,,,,,,1.4792,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033333321,-0.418518589,0,0,0,,,,,,,LIZARD,LB,z,y,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.4792,,,,,,,,0,150,150,128,1,
