key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,key_resp_3.rt
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.0442,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,QUILL,HB,m,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,92,92,31,1,1.0442
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.6821,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PENCE,HB,m,m,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,93,93,16,1,2.6821
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8153,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,LIZARD,LB,m,m,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,94,94,44,1,0.8153
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.4658,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BUTTER,C,z,m,./images/BUTTER.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,95,95,111,1,1.4658
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.2512,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,96,96,11,1,2.2512
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.3319,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,97,97,145,1,1.3319
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8237,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,ARROW,C,z,m,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,98,98,153,1,0.8237
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.7167,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BASKET,LB,z,m,./images/BASKETLB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,99,99,128,1,1.7167
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.7003,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,100,100,148,1,1.7003
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.6672,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PICKLE,LB,m,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,101,101,14,1,0.6672
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7013,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BERRY,LB,m,m,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,102,102,47,1,0.7013
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.683,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BABOON,HB,m,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,103,103,58,1,0.683
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.4021,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,FINGER,C,m,m,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,104,104,3,1,1.4021
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7813,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CHAIN,C,z,m,./images/CHAIN.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,105,105,126,1,0.7813
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1855,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,HOCKEY,LB,z,m,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,106,106,116,1,1.1855
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9808,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,GARDEN,HB,z,m,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,107,107,94,1,0.9808
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.834,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,108,108,95,1,0.834
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7693,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,ONION,C,m,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,109,109,51,1,0.7693
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7034,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CEMENT,LB,m,m,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,110,110,74,1,0.7034
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.3494,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SUNSET,HB,m,m,./images/SUNSETHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,111,111,82,1,1.3494
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.6986,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SAILOR,HB,m,m,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,112,112,67,1,0.6986
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.733,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CANDY,C,z,m,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,113,113,123,1,0.733
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7348,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CHALK,HB,z,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,114,114,109,1,0.7348
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2821,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,115,115,157,1,1.2821
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2824,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BEARD,LB,m,m,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,116,116,2,1,1.2824
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1672,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,117,117,48,1,1.1672
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9164,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,ATTIC,C,m,m,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,118,118,27,1,0.9164
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2264,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,119,119,146,1,1.2264
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7608,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CRUST,HB,m,m,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,120,120,79,1,0.7608
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8334,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CASINO,HB,z,m,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,121,121,112,1,0.8334
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8213,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,DRUMS,HB,m,m,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,122,122,49,1,0.8213
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,3.035,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,CRATER,C,z,m,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,123,123,87,1,3.035
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.2335,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SWING,HB,m,m,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,124,124,40,1,1.2335
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.1507,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,space,,,,,,MIRROR,C,m,m,./images/MIRROR.png,1.8874,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,125,125,63,1,2.1507
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.6011,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,FERRY,C,z,m,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,126,126,141,1,2.6011
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.6522,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,127,127,89,1,0.6522
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.832,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,STOVE,LB,z,m,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,128,128,86,1,1.832
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.6681,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,LAGOON,LB,z,m,./images/LAGOONLB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,129,129,131,1,0.6681
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8647,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BANANA,HB,z,m,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,130,130,154,1,0.8647
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8675,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,ALLEY,HB,z,m,./images/ALLEYHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,131,131,139,1,0.8675
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.7184,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,INFANT,HB,m,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,132,132,76,1,0.7184
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.0329,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,FLESH,C,z,m,./images/FLESH.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,133,133,108,1,2.0329
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8998,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,WAGON,HB,z,m,./images/WAGONHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,134,134,91,1,0.8998
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.6665,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BLOKE,C,z,m,./images/BLOKE.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,135,135,96,1,1.6665
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.3998,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BURIAL,LB,m,m,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,136,136,59,1,1.3998
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.0001,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PLANET,LB,z,m,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,137,137,164,1,1.0001
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.6839,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SWEAT,C,m,m,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,138,138,66,1,0.6839
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9169,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,139,139,114,1,0.9169
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9502,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,BUBBLE,LB,z,m,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,140,140,155,1,0.9502
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.8333,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,WHISKY,LB,z,m,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,0,141,141,167,1,0.8333
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.881,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,142,142,84,1,0.881
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,0.9738,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,POODLE,C,m,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,143,143,81,1,0.9738
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1708,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,z,0,,,,,,,,0,144,144,13,1,1.1708
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.9742,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SHORE,C,m,m,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,145,145,12,1,1.9742
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.3673,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,STRING,LB,m,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,146,146,41,1,1.3673
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.3473,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,147,147,158,1,1.3473
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.808,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,RAZOR,HB,z,m,./images/RAZORHB.png,,,,,,,,,,,,,,,,,,,,z,1,,,,,,,,0,148,148,118,1,1.808
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.4196,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,PLANK,HB,m,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,149,149,1,1,1.4196
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,2.0498,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SNACK,HB,m,m,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,150,150,73,1,2.0498
,,,,,,,,,,,,,,,,,5da4152a3ab39a0011295a3e,1,2022-02-12_14h51.36.613,lexical_decision_task_DD,2021.2.3,Win32,60.12144532,,,,,,,,,,,1.1054,1,,,,,,,,,,,,,,,,,,,,,,,,,0.635185185,-0.387962963,0,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,0,151,151,39,1,1.1054
