key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5987,1,,,,,,,,,,,,,,,,,,,,,,,,0.3359375,-0.307291667,1,0,0,,,,,,,QUILL,HB,m,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,,0,0.3359375,-0.307291667,1,0,0,0.5987,button_right_test,0,88,88,31,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1794,1,,,,,,,,,,,,,,,,,,,,,,,,-0.330729167,-0.296875,1,0,0,,,,,,,DRILL,C,z,m,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,,0,-0.330729167,-0.296875,1,0,0,1.1794,button_left_test,0,89,89,165,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9462,1,,,,,,,,,,,,,,,,,,,,,,,,0.298177083,-0.3125,1,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,,0,0.298177083,-0.3125,1,0,0,0.9462,button_right_test,0,90,90,39,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6802,1,,,,,,,,,,,,,,,,,,,,,,,,0.298177083,-0.3125,1,0,0,,,,,,,JUNGLE,LB,m,m,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,,0,0.298177083,-0.3125,1,0,0,0.6802,button_right_test,0,91,91,83,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5798,1,,,,,,,,,,,,,,,,,,,,,,,,0.298177083,-0.3125,1,0,0,,,,,,,CARPET,LB,m,m,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,,0,0.298177083,-0.3125,1,0,0,0.5798,button_right_test,0,92,92,53,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1299,1,,,,,,,,,,,,,,,,,,,,,,,,-0.397135417,-0.311197917,1,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.397135417,-0.311197917,1,0,0,1.1299,button_left_test,0,93,93,148,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9471,1,,,,,,,,,,,,,,,,,,,,,,,,-0.393229167,-0.311197917,1,0,0,,,,,,,BASKET,LB,z,m,./images/BASKETLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.393229167,-0.311197917,1,0,0,0.9471,button_left_test,0,94,94,128,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7129,1,,,,,,,,,,,,,,,,,,,,,,,,-0.393229167,-0.311197917,1,0,0,,,,,,,FLESH,C,z,m,./images/FLESH.png,,,,,,,,,,,,,,,,,,,,,0,-0.393229167,-0.311197917,1,0,0,0.7129,button_left_test,0,95,95,108,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0307,1,,,,,,,,,,,,,,,,,,,,,,,,-0.393229167,-0.311197917,1,0,0,,,,,,,HAMMER,C,z,m,./images/HAMMER.png,,,,,,,,,,,,,,,,,,,,,0,-0.393229167,-0.311197917,1,0,0,1.0307,button_left_test,0,96,96,159,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6962,1,,,,,,,,,,,,,,,,,,,,,,,,-0.393229167,-0.311197917,1,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.393229167,-0.311197917,1,0,0,0.6962,button_left_test,0,97,97,166,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1798,1,,,,,,,,,,,,,,,,,,,,,,,,0.421875,-0.317708333,1,0,0,,,,,,,BEARD,LB,m,m,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,,0,0.421875,-0.317708333,1,0,0,1.1798,button_right_test,0,98,98,2,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7646,1,,,,,,,,,,,,,,,,,,,,,,,,0.346354167,-0.328125,1,0,0,,,,,,,CRUMB,LB,m,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,0,0.346354167,-0.328125,1,0,0,0.7646,button_right_test,0,99,99,29,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6309,1,,,,,,,,,,,,,,,,,,,,,,,,0.346354167,-0.326822917,1,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,0,0.346354167,-0.326822917,1,0,0,0.6309,button_right_test,0,100,100,71,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8646,1,,,,,,,,,,,,,,,,,,,,,,,,0.346354167,-0.326822917,1,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,0,0.346354167,-0.326822917,1,0,0,0.8646,button_right_test,0,101,101,13,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0819,1,,,,,,,,,,,,,,,,,,,,,,,,-0.352864583,-0.32421875,1,0,0,,,,,,,BRUSH,LB,z,m,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.352864583,-0.32421875,1,0,0,1.0819,button_left_test,0,102,102,143,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.63,0,,,,,,,,,,,,,,,,,,,,,,,,-0.352864583,-0.32421875,1,0,0,,,,,,,KIDNEY,C,m,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,0,-0.352864583,-0.32421875,1,0,0,0.63,button_left_test,0,103,103,21,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9987,1,,,,,,,,,,,,,,,,,,,,,,,,0.329427083,-0.333333333,1,0,0,,,,,,,SNACK,HB,m,m,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,,0,0.329427083,-0.333333333,1,0,0,0.9987,button_right_test,0,104,104,73,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6801,1,,,,,,,,,,,,,,,,,,,,,,,,0.330729167,-0.333333333,1,0,0,,,,,,,MUSCLE,HB,m,m,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,,0,0.330729167,-0.333333333,1,0,0,0.6801,button_right_test,0,105,105,4,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.3302,0,,,,,,,,,,,,,,,,,,,,,,,,-0.295572917,-0.315104167,1,0,0,,,,,,,THROAT,C,m,m,./images/THROAT.png,,,,,,,,,,,,,,,,,,,,,0,-0.295572917,-0.315104167,1,0,0,1.3302,button_left_test,0,106,106,36,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8458,1,,,,,,,,,,,,,,,,,,,,,,,,-0.295572917,-0.315104167,1,0,0,,,,,,,CHERRY,C,z,m,./images/CHERRY.png,,,,,,,,,,,,,,,,,,,,,0,-0.295572917,-0.315104167,1,0,0,0.8458,button_left_test,0,107,107,138,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9797,1,,,,,,,,,,,,,,,,,,,,,,,,0.399739583,-0.303385417,1,0,0,,,,,,,DOUGH,HB,m,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,0,0.399739583,-0.303385417,1,0,0,0.9797,button_right_test,0,108,108,19,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.912,1,,,,,,,,,,,,,,,,,,,,,,,,-0.38671875,-0.291666667,1,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.38671875,-0.291666667,1,0,0,0.912,button_left_test,0,109,109,130,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9346,1,,,,,,,,,,,,,,,,,,,,,,,,0.420572917,-0.30859375,1,0,0,,,,,,,GREASE,C,m,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,0,0.420572917,-0.30859375,1,0,0,0.9346,button_right_test,0,110,110,15,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0797,1,,,,,,,,,,,,,,,,,,,,,,,,-0.330729167,-0.31640625,1,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.330729167,-0.31640625,1,0,0,1.0797,button_left_test,0,111,111,104,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.3302,0,,,,,,,,,,,,,,,,,,,,,,,,0.30859375,-0.290364583,1,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,,0,0.30859375,-0.290364583,1,0,0,1.3302,button_right_test,0,112,112,156,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9467,1,,,,,,,,,,,,,,,,,,,,,,,,-0.334635417,-0.30078125,1,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,,0,-0.334635417,-0.30078125,1,0,0,0.9467,button_left_test,0,113,113,101,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7466,1,,,,,,,,,,,,,,,,,,,,,,,,-0.334635417,-0.299479167,1,0,0,,,,,,,SHIELD,C,z,m,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,,0,-0.334635417,-0.299479167,1,0,0,0.7466,button_left_test,0,114,114,132,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0304,1,,,,,,,,,,,,,,,,,,,,,,,,0.322916667,-0.283854167,1,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,,0,0.322916667,-0.283854167,1,0,0,1.0304,button_right_test,0,115,115,78,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.08,1,,,,,,,,,,,,,,,,,,,,,,,,-0.328125,-0.282552083,1,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,,0,-0.328125,-0.282552083,1,0,0,1.08,button_left_test,0,116,116,93,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1467,1,,,,,,,,,,,,,,,,,,,,,,,,0.3984375,-0.295572917,1,0,0,,,,,,,COUCH,LB,m,m,./images/COUCHLB.png,,,,,,,,,,,,,,,,,,,,,0,0.3984375,-0.295572917,1,0,0,1.1467,button_right_test,0,117,117,77,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6298,1,,,,,,,,,,,,,,,,,,,,,,,,0.376302083,-0.302083333,1,0,0,,,,,,,PURSE,LB,m,m,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,,0,0.376302083,-0.302083333,1,0,0,0.6298,button_right_test,0,118,118,62,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0632,1,,,,,,,,,,,,,,,,,,,,,,,,-0.33984375,-0.299479167,1,0,0,,,,,,,ARROW,C,z,m,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,,0,-0.33984375,-0.299479167,1,0,0,1.0632,button_left_test,0,119,119,153,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.063,1,,,,,,,,,,,,,,,,,,,,,,,,0.376302083,-0.299479167,1,0,0,,,,,,,TORCH,LB,m,m,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,,0,0.376302083,-0.299479167,1,0,0,1.063,button_right_test,0,120,120,68,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9962,1,,,,,,,,,,,,,,,,,,,,,,,,0.52734375,-0.2890625,1,0,0,,,,,,,TRIPOD,C,m,m,./images/TRIPOD.png,,,,,,,,,,,,,,,,,,,,,0,0.52734375,-0.2890625,1,0,0,0.9962,button_right_test,0,121,121,54,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.098,0,,,,,,,,,,,,,,,,,,,,,,,,-0.295572917,-0.287760417,1,0,0,,,,,,,ONION,C,m,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,0,-0.295572917,-0.287760417,1,0,0,1.098,button_left_test,0,122,122,51,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0466,1,,,,,,,,,,,,,,,,,,,,,,,,0.32421875,-0.30859375,1,0,0,,,,,,,TULIP,LB,m,m,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,,0,0.32421875,-0.30859375,1,0,0,1.0466,button_right_test,0,123,123,8,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1135,1,,,,,,,,,,,,,,,,,,,,,,,,-0.334635417,-0.295572917,1,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.334635417,-0.295572917,1,0,0,1.1135,button_left_test,0,124,124,140,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0471,1,,,,,,,,,,,,,,,,,,,,,,,,-0.055989583,-0.37109375,1,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.334635417,-0.295572917,1,0,0,1.0471,button_left_test,0,125,125,89,1,break_done_button
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.3129,1,,,,,,,,,,,,,,,,,,,,,,,,-0.334635417,-0.298177083,1,0,0,,,,,,,PARCEL,C,z,m,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,,0,-0.334635417,-0.298177083,1,0,0,1.3129,button_left_test,0,126,126,102,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0796,1,,,,,,,,,,,,,,,,,,,,,,,,0.302083333,-0.32421875,1,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,0,0.302083333,-0.32421875,1,0,0,1.0796,button_right_test,0,127,127,43,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0797,1,,,,,,,,,,,,,,,,,,,,,,,,-0.360677083,-0.272135417,1,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.360677083,-0.272135417,1,0,0,1.0797,button_left_test,0,128,128,142,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6988,1,,,,,,,,,,,,,,,,,,,,,,,,-0.360677083,-0.272135417,1,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,,0,-0.360677083,-0.272135417,1,0,0,0.6988,button_left_test,0,129,129,99,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6158,1,,,,,,,,,,,,,,,,,,,,,,,,-0.360677083,-0.272135417,1,0,0,,,,,,,CURRY,C,z,m,./images/CURRY.png,,,,,,,,,,,,,,,,,,,,,0,-0.360677083,-0.272135417,1,0,0,0.6158,button_left_test,0,130,130,144,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6984,1,,,,,,,,,,,,,,,,,,,,,,,,-0.360677083,-0.272135417,1,0,0,,,,,,,TOWEL,HB,z,m,./images/TOWELHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.360677083,-0.272135417,1,0,0,0.6984,button_left_test,0,131,131,85,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6793,1,,,,,,,,,,,,,,,,,,,,,,,,-0.360677083,-0.272135417,1,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.360677083,-0.272135417,1,0,0,0.6793,button_left_test,0,132,132,100,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1185,1,,,,,,,,,,,,,,,,,,,,,,,,0.319010417,-0.298177083,1,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,0,0.319010417,-0.298177083,1,0,0,1.1185,button_right_test,0,133,133,28,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0465,1,,,,,,,,,,,,,,,,,,,,,,,,-0.424479167,-0.290364583,1,0,0,,,,,,,CHAIN,C,z,m,./images/CHAIN.png,,,,,,,,,,,,,,,,,,,,,0,-0.424479167,-0.290364583,1,0,0,1.0465,button_left_test,0,134,134,126,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0967,1,,,,,,,,,,,,,,,,,,,,,,,,0.34765625,-0.302083333,1,0,0,,,,,,,LIZARD,LB,m,m,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,,0,0.34765625,-0.302083333,1,0,0,1.0967,button_right_test,0,135,135,44,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5818,1,,,,,,,,,,,,,,,,,,,,,,,,0.345052083,-0.302083333,1,0,0,,,,,,,CANDLE,HB,m,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,0,0.345052083,-0.302083333,1,0,0,0.5818,button_right_test,0,136,136,61,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9966,1,,,,,,,,,,,,,,,,,,,,,,,,-0.358072917,-0.317708333,1,0,0,,,,,,,BOXER,HB,z,m,./images/BOXERHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.358072917,-0.317708333,1,0,0,0.9966,button_left_test,0,137,137,88,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9489,1,,,,,,,,,,,,,,,,,,,,,,,,0.34765625,-0.33984375,1,0,0,,,,,,,FINGER,C,m,m,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,,0,0.34765625,-0.33984375,1,0,0,0.9489,button_right_test,0,138,138,3,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1601,1,,,,,,,,,,,,,,,,,,,,,,,,0.41796875,-0.3359375,1,0,0,,,,,,,BIRTH,HB,m,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,0,0.41796875,-0.3359375,1,0,0,1.1601,button_right_test,0,139,139,37,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6466,0,,,,,,,,,,,,,,,,,,,,,,,,0.380208333,-0.337239583,1,0,0,,,,,,,CANDY,C,z,m,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,,0,0.380208333,-0.337239583,1,0,0,0.6466,button_right_test,0,140,140,123,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1475,1,,,,,,,,,,,,,,,,,,,,,,,,-0.34765625,-0.295572917,1,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.34765625,-0.295572917,1,0,0,1.1475,button_left_test,0,141,141,158,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6805,1,,,,,,,,,,,,,,,,,,,,,,,,-0.34765625,-0.295572917,1,0,0,,,,,,,PISTOL,LB,z,m,./images/PISTOLLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.34765625,-0.295572917,1,0,0,0.6805,button_left_test,0,142,142,113,1,
