key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8155,1,,,,,,,,,,,,,,,,,,,,,,,0.260416667,-0.270833333,1,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,,,0,0.260416667,-0.270833333,1,0,0,0.8155,button_right_test,0,74,74,28,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6494,0,,,,,,,,,,,,,,,,,,,,,,,-0.328125,-0.266927083,1,0,0,,,,,,,RULER,C,m,y,./images/RULER.png,,,,,,,,,,,,,,,,,,,,,,0,-0.328125,-0.266927083,1,0,0,0.6494,button_left_test,0,75,75,79,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6651,0,,,,,,,,,,,,,,,,,,,,,,,-0.227864583,-0.302083333,1,0,0,,,,,,,POSTER,HB,m,y,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.227864583,-0.302083333,1,0,0,0.6651,button_left_test,0,76,76,53,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7568,1,,,,,,,,,,,,,,,,,,,,,,,-0.274739583,-0.305989583,1,0,0,,,,,,,PENCE,C,z,y,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.274739583,-0.305989583,1,0,0,0.7568,button_left_test,0,77,77,100,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7793,1,,,,,,,,,,,,,,,,,,,,,,,-0.252604167,-0.302083333,1,0,0,,,,,,,TOMATO,LB,z,y,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.252604167,-0.302083333,1,0,0,0.7793,button_left_test,0,78,78,84,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.598799999,1,,,,,,,,,,,,,,,,,,,,,,,-0.286458333,-0.28515625,1,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.286458333,-0.28515625,1,0,0,0.598799999,button_left_test,0,79,79,155,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5269,1,,,,,,,,,,,,,,,,,,,,,,,-0.233072917,-0.290364583,1,0,0,,,,,,,LITTER,LB,z,y,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.233072917,-0.290364583,1,0,0,0.5269,button_left_test,0,80,80,162,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8703,1,,,,,,,,,,,,,,,,,,,,,,,0.368489583,-0.30078125,1,0,0,,,,,,,FERRY,LB,m,y,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.368489583,-0.30078125,1,0,0,0.8703,button_right_test,0,81,81,57,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7728,0,,,,,,,,,,,,,,,,,,,,,,,0.266927083,-0.247395833,1,0,0,,,,,,,PEACH,HB,z,y,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.266927083,-0.247395833,1,0,0,0.7728,button_right_test,0,82,82,119,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7278,0,,,,,,,,,,,,,,,,,,,,,,,-0.075520833,-0.37890625,1,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,break_done_button,,,,,,,,,,,,,,,,,,,,,0,-0.283854167,-0.283854167,1,0,0,0.7278,button_left_test,0,83,83,37,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6968,1,,,,,,,,,,,,,,,,,,,,,,,0.23828125,-0.279947917,1,0,0,,,,,,,CHERRY,LB,m,y,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.23828125,-0.279947917,1,0,0,0.6968,button_right_test,0,84,84,54,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.573400001,1,,,,,,,,,,,,,,,,,,,,,,,-0.352864583,-0.278645833,1,0,0,,,,,,,URINE,C,z,y,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.352864583,-0.278645833,1,0,0,0.573400001,button_left_test,0,85,85,154,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6968,1,,,,,,,,,,,,,,,,,,,,,,,0.240885417,-0.291666667,1,0,0,,,,,,,STOVE,HB,m,y,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.240885417,-0.291666667,1,0,0,0.6968,button_right_test,0,86,86,2,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.647099999,1,,,,,,,,,,,,,,,,,,,,,,,0.279947917,-0.270833333,1,0,0,,,,,,,GLOVE,C,m,y,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,,,0,0.279947917,-0.270833333,1,0,0,0.647099999,button_right_test,0,87,87,73,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7767,1,,,,,,,,,,,,,,,,,,,,,,,-0.270833333,-0.25390625,1,0,0,,,,,,,FINGER,LB,z,y,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.270833333,-0.25390625,1,0,0,0.7767,button_left_test,0,88,88,87,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6966,1,,,,,,,,,,,,,,,,,,,,,,,-0.205729167,-0.2734375,1,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,,,0,-0.205729167,-0.2734375,1,0,0,0.6966,button_left_test,0,89,89,91,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6524,1,,,,,,,,,,,,,,,,,,,,,,,0.307291667,-0.263020833,1,0,0,,,,,,,GRAPE,C,m,y,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,,,0,0.307291667,-0.263020833,1,0,0,0.6524,button_right_test,0,90,90,16,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7135,0,,,,,,,,,,,,,,,,,,,,,,,0.260416667,-0.2421875,1,0,0,,,,,,,SWEAT,LB,z,y,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.260416667,-0.2421875,1,0,0,0.7135,button_right_test,0,91,91,150,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6309,0,,,,,,,,,,,,,,,,,,,,,,,-0.239583333,-0.239583333,1,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.239583333,-0.239583333,1,0,0,0.6309,button_left_test,0,92,92,40,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.814400001,1,,,,,,,,,,,,,,,,,,,,,,,0.276041667,-0.272135417,1,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,,,0,0.276041667,-0.272135417,1,0,0,0.814400001,button_right_test,0,93,93,49,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7619,0,,,,,,,,,,,,,,,,,,,,,,,0.295572917,-0.259114583,1,0,0,,,,,,,LADDER,HB,z,y,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.295572917,-0.259114583,1,0,0,0.7619,button_right_test,0,94,94,122,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.729599999,1,,,,,,,,,,,,,,,,,,,,,,,0.201822917,-0.252604167,1,0,0,,,,,,,MONKEY,LB,m,y,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.201822917,-0.252604167,1,0,0,0.729599999,button_right_test,0,95,95,45,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5633,1,,,,,,,,,,,,,,,,,,,,,,,-0.302083333,-0.248697917,1,0,0,,,,,,,PLANK,C,z,y,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,,0,-0.302083333,-0.248697917,1,0,0,0.5633,button_left_test,0,96,96,85,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.612700001,0,,,,,,,,,,,,,,,,,,,,,,,-0.369791667,-0.259114583,1,0,0,,,,,,,WHISKY,HB,m,y,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.369791667,-0.259114583,1,0,0,0.612700001,button_left_test,0,97,97,83,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6638,1,,,,,,,,,,,,,,,,,,,,,,,-0.3125,-0.274739583,1,0,0,,,,,,,PASTA,HB,z,y,./images/PASTAHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.3125,-0.274739583,1,0,0,0.6638,button_left_test,0,98,98,89,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.682,1,,,,,,,,,,,,,,,,,,,,,,,-0.30859375,-0.290364583,1,0,0,,,,,,,ATTIC,LB,z,y,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.30859375,-0.290364583,1,0,0,0.682,button_left_test,0,99,99,111,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6805,1,,,,,,,,,,,,,,,,,,,,,,,-0.322916667,-0.279947917,1,0,0,,,,,,,WEASEL,HB,z,y,./images/WEASELHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.322916667,-0.279947917,1,0,0,0.6805,button_left_test,0,100,100,164,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7282,1,,,,,,,,,,,,,,,,,,,,,,,-0.529947917,-0.266927083,1,0,0,,,,,,,INFANT,C,z,y,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,,0,-0.174479167,-0.282552083,1,0,0,0.7282,button_left_test,0,101,101,160,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.979799999,0,,,,,,,,,,,,,,,,,,,,,,,0.243489583,-0.264322917,1,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,,0,0.243489583,-0.264322917,1,0,0,0.979799999,button_right_test,0,102,102,145,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6618,0,,,,,,,,,,,,,,,,,,,,,,,-0.345052083,-0.248697917,1,0,0,,,,,,,BAMBOO,HB,m,y,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.345052083,-0.248697917,1,0,0,0.6618,button_left_test,0,103,103,5,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7633,1,,,,,,,,,,,,,,,,,,,,,,,0.283854167,-0.26171875,1,0,0,,,,,,,CLOUD,HB,m,y,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.283854167,-0.26171875,1,0,0,0.7633,button_right_test,0,104,104,26,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7192,0,,,,,,,,,,,,,,,,,,,,,,,0.373697917,-0.276041667,1,0,0,,,,,,,PURSE,HB,z,y,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.373697917,-0.276041667,1,0,0,0.7192,button_right_test,0,105,105,146,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.679,0,,,,,,,,,,,,,,,,,,,,,,,-0.216145833,-0.259114583,1,0,0,,,,,,,DIVER,LB,m,y,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.216145833,-0.259114583,1,0,0,0.679,button_left_test,0,106,106,9,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7015,1,,,,,,,,,,,,,,,,,,,,,,,-0.243489583,-0.278645833,1,0,0,,,,,,,KIDNEY,LB,z,y,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.243489583,-0.278645833,1,0,0,0.7015,button_left_test,0,107,107,105,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7632,1,,,,,,,,,,,,,,,,,,,,,,,0.255208333,-0.2734375,1,0,0,,,,,,,WAGON,C,m,y,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,,0,0.255208333,-0.2734375,1,0,0,0.7632,button_right_test,0,108,108,7,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,1.2145,0,,,,,,,,,,,,,,,,,,,,,,,-0.270833333,-0.256510417,1,0,0,,,,,,,CHALK,C,m,y,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,0,-0.270833333,-0.256510417,1,0,0,1.2145,button_left_test,0,109,109,25,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6668,1,,,,,,,,,,,,,,,,,,,,,,,-0.203125,-0.279947917,1,0,0,,,,,,,PICKLE,HB,z,y,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.203125,-0.279947917,1,0,0,0.6668,button_left_test,0,110,110,98,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6618,1,,,,,,,,,,,,,,,,,,,,,,,-0.291666667,-0.2890625,1,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,,0,-0.291666667,-0.2890625,1,0,0,0.6618,button_left_test,0,111,111,106,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6582,1,,,,,,,,,,,,,,,,,,,,,,,-0.239583333,-0.27734375,1,0,0,,,,,,,FARMER,HB,z,y,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.239583333,-0.27734375,1,0,0,0.6582,button_left_test,0,112,112,149,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6973,1,,,,,,,,,,,,,,,,,,,,,,,-0.274739583,-0.27734375,1,0,0,,,,,,,PACKET,HB,z,y,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.274739583,-0.27734375,1,0,0,0.6973,button_left_test,0,113,113,140,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7163,1,,,,,,,,,,,,,,,,,,,,,,,0.36328125,-0.264322917,1,0,0,,,,,,,BANANA,C,m,y,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,0,0.36328125,-0.264322917,1,0,0,0.7163,button_right_test,0,114,114,70,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7138,1,,,,,,,,,,,,,,,,,,,,,,,0.268229167,-0.260416667,1,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.268229167,-0.260416667,1,0,0,0.7138,button_right_test,0,115,115,65,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6286,1,,,,,,,,,,,,,,,,,,,,,,,0.39453125,-0.259114583,1,0,0,,,,,,,SAUCE,LB,m,y,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.39453125,-0.259114583,1,0,0,0.6286,button_right_test,0,116,116,51,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6341,1,,,,,,,,,,,,,,,,,,,,,,,-0.302083333,-0.307291667,1,0,0,,,,,,,BEARD,HB,z,y,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.302083333,-0.307291667,1,0,0,0.6341,button_left_test,0,117,117,86,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6496,0,,,,,,,,,,,,,,,,,,,,,,,-0.270833333,-0.298177083,1,0,0,,,,,,,STATUE,LB,m,y,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.270833333,-0.298177083,1,0,0,0.6496,button_left_test,0,118,118,66,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6653,1,,,,,,,,,,,,,,,,,,,,,,,-0.259114583,-0.28515625,1,0,0,,,,,,,RHINO,LB,z,y,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.259114583,-0.28515625,1,0,0,0.6653,button_left_test,0,119,119,93,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5837,0,,,,,,,,,,,,,,,,,,,,,,,-0.322916667,-0.2734375,1,0,0,,,,,,,FLASK,LB,m,y,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.322916667,-0.2734375,1,0,0,0.5837,button_left_test,0,120,120,72,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.682099999,1,,,,,,,,,,,,,,,,,,,,,,,-0.364583333,-0.256510417,1,0,0,,,,,,,SUNSET,C,z,y,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,,,0,-0.364583333,-0.256510417,1,0,0,0.682099999,button_left_test,0,121,121,166,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.766,1,,,,,,,,,,,,,,,,,,,,,,,0.203125,-0.251302083,1,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.203125,-0.251302083,1,0,0,0.766,button_right_test,0,122,122,21,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.563400001,1,,,,,,,,,,,,,,,,,,,,,,,-0.259114583,-0.263020833,1,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,,0,-0.259114583,-0.263020833,1,0,0,0.563400001,button_left_test,0,123,123,115,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5668,0,,,,,,,,,,,,,,,,,,,,,,,-0.2421875,-0.272135417,1,0,0,,,,,,,GRANNY,HB,m,y,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.2421875,-0.272135417,1,0,0,0.5668,button_left_test,0,124,124,20,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7092,1,,,,,,,,,,,,,,,,,,,,,,,-0.044270833,-0.4140625,1,0,0,,,,,,,MUFFIN,C,z,y,./images/MUFFIN.png,break_done_button,,,,,,,,,,,,,,,,,,,,,0,-0.26953125,-0.256510417,1,0,0,0.7092,button_left_test,0,125,125,139,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8322,1,,,,,,,,,,,,,,,,,,,,,,,-0.217447917,-0.268229167,1,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.217447917,-0.268229167,1,0,0,0.8322,button_left_test,0,126,126,88,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6985,1,,,,,,,,,,,,,,,,,,,,,,,-0.240885417,-0.2578125,1,0,0,,,,,,,SHELF,LB,z,y,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.240885417,-0.2578125,1,0,0,0.6985,button_left_test,0,127,127,123,1
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6379,1,,,,,,,,,,,,,,,,,,,,,,,-0.223958333,-0.24609375,1,0,0,,,,,,,KITTEN,LB,z,y,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.223958333,-0.24609375,1,0,0,0.6379,button_left_test,0,128,128,129,1
