key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9148,1,,,,,,,,,,,,,,,,,,,,,,,,-0.107407384,-0.361111137,1,0,0,,,,,,,SKIING,HB,z,y,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.200925905,-0.262963042,1,0,0,0.9148,button_left_test,0,83,83,101,1,break_done_button
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.3534,1,,,,,,,,,,,,,,,,,,,,,,,,-0.223148128,-0.237963041,1,0,0,,,,,,,MUFFIN,C,z,y,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,,0,-0.223148128,-0.237963041,1,0,0,1.3534,button_left_test,0,84,84,139,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.248,0,,,,,,,,,,,,,,,,,,,,,,,,0.40185189,-0.238888911,1,0,0,,,,,,,PLANK,C,z,y,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,,0,0.40185189,-0.238888911,1,0,0,1.248,button_right_test,0,85,85,85,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.3012,1,,,,,,,,,,,,,,,,,,,,,,,,0.383333371,-0.258333356,1,0,0,,,,,,,BLOKE,LB,m,y,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.383333371,-0.258333356,1,0,0,1.3012,button_right_test,0,86,86,12,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1141,1,,,,,,,,,,,,,,,,,,,,,,,,-0.222222202,-0.255555578,1,0,0,,,,,,,SCREW,LB,z,y,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.222222202,-0.255555578,1,0,0,1.1141,button_left_test,0,87,87,108,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8814,1,,,,,,,,,,,,,,,,,,,,,,,,0.356481519,-0.261111134,1,0,0,,,,,,,BASKET,HB,m,y,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.356481519,-0.261111134,1,0,0,0.8814,button_right_test,0,88,88,44,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9815,1,,,,,,,,,,,,,,,,,,,,,,,,-0.217592573,-0.275925949,1,0,0,,,,,,,SWEAT,LB,z,y,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.217592573,-0.275925949,1,0,0,0.9815,button_left_test,0,89,89,150,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,2.9977,0,,,,,,,,,,,,,,,,,,,,,,,,-0.215740721,-0.26574082,1,0,0,,,,,,,STEAK,C,m,y,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,,0,-0.215740721,-0.26574082,1,0,0,2.9977,button_left_test,0,90,90,31,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2978,0,,,,,,,,,,,,,,,,,,,,,,,,0.472222263,-0.312037061,1,0,0,,,,,,,BARREL,HB,z,y,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.472222263,-0.312037061,1,0,0,1.2978,button_right_test,0,91,91,116,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0145,1,,,,,,,,,,,,,,,,,,,,,,,,0.249074108,-0.253703726,1,0,0,,,,,,,MONKEY,LB,m,y,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.249074108,-0.253703726,1,0,0,1.0145,button_right_test,0,92,92,45,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1484,0,,,,,,,,,,,,,,,,,,,,,,,,-0.252777759,-0.306481506,1,0,0,,,,,,,BUBBLE,HB,m,y,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.252777759,-0.306481506,1,0,0,1.1484,button_left_test,0,93,93,71,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.7315,1,,,,,,,,,,,,,,,,,,,,,,,,-0.228703684,-0.268518598,1,0,0,,,,,,,CRUST,C,z,y,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,,,0,-0.228703684,-0.268518598,1,0,0,1.7315,button_left_test,0,94,94,163,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1822,1,,,,,,,,,,,,,,,,,,,,,,,,0.283333368,-0.281481505,1,0,0,,,,,,,DRILL,LB,m,y,./images/DRILLLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.283333368,-0.281481505,1,0,0,1.1822,button_right_test,0,95,95,81,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2978,1,,,,,,,,,,,,,,,,,,,,,,,,0.25092596,-0.274074154,1,0,0,,,,,,,PEBBLE,C,m,y,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,,0,0.25092596,-0.274074154,1,0,0,1.2978,button_right_test,0,96,96,82,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2982,0,,,,,,,,,,,,,,,,,,,,,,,,-0.233333314,-0.236111133,1,0,0,,,,,,,VALLEY,HB,m,y,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.233333314,-0.236111133,1,0,0,1.2982,button_left_test,0,97,97,68,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.081,1,,,,,,,,,,,,,,,,,,,,,,,,-0.232407388,-0.236111133,1,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.232407388,-0.236111133,1,0,0,1.081,button_left_test,0,98,98,128,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.898,1,,,,,,,,,,,,,,,,,,,,,,,,0.281481516,-0.274074154,1,0,0,,,,,,,DONKEY,C,m,y,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,,,0,0.281481516,-0.274074154,1,0,0,0.898,button_right_test,0,99,99,19,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1147,1,,,,,,,,,,,,,,,,,,,,,,,,-0.314814798,-0.254629709,1,0,0,,,,,,,MIRROR,LB,z,y,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.314814798,-0.254629709,1,0,0,1.1147,button_left_test,0,100,100,147,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0815,1,,,,,,,,,,,,,,,,,,,,,,,,-0.311111094,-0.2527778,1,0,0,,,,,,,FINGER,LB,z,y,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.311111094,-0.2527778,1,0,0,1.0815,button_left_test,0,101,101,87,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9813,1,,,,,,,,,,,,,,,,,,,,,,,,0.476851893,-0.239814837,1,0,0,,,,,,,COLLAR,LB,m,y,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.476851893,-0.239814837,1,0,0,0.9813,button_right_test,0,102,102,15,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8144,1,,,,,,,,,,,,,,,,,,,,,,,,-0.339814798,-0.243518597,1,0,0,,,,,,,PEACH,HB,z,y,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.339814798,-0.243518597,1,0,0,0.8144,button_left_test,0,103,103,119,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9144,1,,,,,,,,,,,,,,,,,,,,,,,,-0.338888872,-0.242592615,1,0,0,,,,,,,PENCE,C,z,y,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.338888872,-0.242592615,1,0,0,0.9144,button_left_test,0,104,104,100,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9311,1,,,,,,,,,,,,,,,,,,,,,,,,0.442592632,-0.260185264,1,0,0,,,,,,,PARCEL,LB,m,y,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.442592632,-0.260185264,1,0,0,0.9311,button_right_test,0,105,105,18,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1147,0,,,,,,,,,,,,,,,,,,,,,,,,-0.284259241,-0.253703726,1,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,,0,-0.284259241,-0.253703726,1,0,0,1.1147,button_left_test,0,106,106,61,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9313,0,,,,,,,,,,,,,,,,,,,,,,,,-0.22499998,-0.219444466,1,0,0,,,,,,,BOXER,C,m,y,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,0,-0.199999979,-0.203703725,1,0,0,0.9313,button_left_test,0,107,107,4,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9811,1,,,,,,,,,,,,,,,,,,,,,,,,0.410185224,-0.262963042,1,0,0,,,,,,,FENCE,HB,m,y,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.410185224,-0.262963042,1,0,0,0.9811,button_right_test,0,108,108,14,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8315,0,,,,,,,,,,,,,,,,,,,,,,,,-0.405555541,-0.272222245,1,0,0,,,,,,,PARADE,HB,m,y,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.405555541,-0.272222245,1,0,0,0.8315,button_left_test,0,109,109,17,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.3151,0,,,,,,,,,,,,,,,,,,,,,,,,-0.332407391,-0.313888913,1,0,0,,,,,,,GRANNY,HB,m,y,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.332407391,-0.313888913,1,0,0,1.3151,button_left_test,0,110,110,20,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.432,1,,,,,,,,,,,,,,,,,,,,,,,,-0.256481463,-0.272222245,1,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.256481463,-0.272222245,1,0,0,1.432,button_left_test,0,111,111,88,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.6817,0,,,,,,,,,,,,,,,,,,,,,,,,-0.214814795,-0.20925928,1,0,0,,,,,,,DIVER,LB,m,y,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.214814795,-0.20925928,1,0,0,0.6817,button_left_test,0,112,112,9,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7313,1,,,,,,,,,,,,,,,,,,,,,,,,-0.214814795,-0.208333354,1,0,0,,,,,,,WALRUS,HB,z,y,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.214814795,-0.208333354,1,0,0,0.7313,button_left_test,0,113,113,107,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7983,0,,,,,,,,,,,,,,,,,,,,,,,,-0.214814795,-0.208333354,1,0,0,,,,,,,WAGON,C,m,y,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,,0,-0.214814795,-0.208333354,1,0,0,0.7983,button_left_test,0,114,114,7,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.4145,0,,,,,,,,,,,,,,,,,,,,,,,,0.487963004,-0.279629709,1,0,0,,,,,,,MALLET,HB,z,y,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.487963004,-0.279629709,1,0,0,1.4145,button_right_test,0,115,115,134,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1642,0,,,,,,,,,,,,,,,,,,,,,,,,-0.249074055,-0.258333356,1,0,0,,,,,,,BOILER,LB,m,y,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.249074055,-0.258333356,1,0,0,1.1642,button_left_test,0,116,116,36,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8477,1,,,,,,,,,,,,,,,,,,,,,,,,-0.249074055,-0.258333356,1,0,0,,,,,,,JELLY,C,z,y,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,,,0,-0.249074055,-0.258333356,1,0,0,0.8477,button_left_test,0,117,117,148,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0313,1,,,,,,,,,,,,,,,,,,,,,,,,-0.249074055,-0.258333356,1,0,0,,,,,,,CEMENT,HB,z,y,./images/CEMENTHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.249074055,-0.258333356,1,0,0,1.0313,button_left_test,0,118,118,158,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7813,1,,,,,,,,,,,,,,,,,,,,,,,,0.384259297,-0.292592616,1,0,0,,,,,,,PISTOL,HB,m,y,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.384259297,-0.292592616,1,0,0,0.7813,button_right_test,0,119,119,29,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7964,1,,,,,,,,,,,,,,,,,,,,,,,,0.409259298,-0.290740821,1,0,0,,,,,,,BAMBOO,HB,m,y,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.409259298,-0.290740821,1,0,0,0.7964,button_right_test,0,120,120,5,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0479,1,,,,,,,,,,,,,,,,,,,,,,,,-0.207407387,-0.216666688,1,0,0,,,,,,,CARPET,HB,z,y,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.191666646,-0.191666687,1,0,0,1.0479,button_left_test,0,121,121,137,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9479,1,,,,,,,,,,,,,,,,,,,,,,,,0.400925964,-0.292592616,1,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,,,0,0.400925964,-0.292592616,1,0,0,0.9479,button_right_test,0,122,122,76,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,2.548,1,,,,,,,,,,,,,,,,,,,,,,,,-0.301851834,-0.263888912,1,0,0,,,,,,,FOLDER,LB,z,y,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.301851834,-0.263888912,1,0,0,2.548,button_left_test,0,123,123,126,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.965,1,,,,,,,,,,,,,,,,,,,,,,,,-0.381481466,-0.260185264,1,0,0,,,,,,,TORCH,HB,z,y,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.381481466,-0.260185264,1,0,0,0.965,button_left_test,0,124,124,152,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7312,1,,,,,,,,,,,,,,,,,,,,,,,,-0.085185161,-0.381481508,1,0,0,,,,,,,BEARD,HB,z,y,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.381481466,-0.260185264,1,0,0,0.7312,button_left_test,0,125,125,86,1,break_done_button
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.981,1,,,,,,,,,,,,,,,,,,,,,,,,-0.23425924,-0.26203706,1,0,0,,,,,,,KITTEN,LB,z,y,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.198148128,-0.254629709,1,0,0,0.981,button_left_test,0,126,126,129,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0482,1,,,,,,,,,,,,,,,,,,,,,,,,0.325925962,-0.293518599,1,0,0,,,,,,,RAZOR,C,m,y,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,,,0,0.325925962,-0.293518599,1,0,0,1.0482,button_right_test,0,127,127,34,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0147,0,,,,,,,,,,,,,,,,,,,,,,,,-0.407407393,-0.328703728,1,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.407407393,-0.328703728,1,0,0,1.0147,button_left_test,0,128,128,42,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1486,0,,,,,,,,,,,,,,,,,,,,,,,,-0.26388887,-0.246296375,1,0,0,,,,,,,PLANET,HB,m,y,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.26388887,-0.246296375,1,0,0,1.1486,button_left_test,0,129,129,80,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.4816,1,,,,,,,,,,,,,,,,,,,,,,,,0.277777813,-0.237037059,1,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,,,0,0.277777813,-0.237037059,1,0,0,1.4816,button_right_test,0,130,130,28,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8474,1,,,,,,,,,,,,,,,,,,,,,,,,-0.320370353,-0.240740819,1,0,0,,,,,,,FARMER,HB,z,y,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.320370353,-0.240740819,1,0,0,0.8474,button_left_test,0,131,131,149,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7651,1,,,,,,,,,,,,,,,,,,,,,,,,-0.320370353,-0.241666689,1,0,0,,,,,,,SWING,C,z,y,./images/SWING.png,,,,,,,,,,,,,,,,,,,,,,0,-0.320370353,-0.241666689,1,0,0,0.7651,button_left_test,0,132,132,124,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7649,1,,,,,,,,,,,,,,,,,,,,,,,,-0.320370353,-0.241666689,1,0,0,,,,,,,BELLY,C,z,y,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,,,0,-0.320370353,-0.241666689,1,0,0,0.7649,button_left_test,0,133,133,94,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7649,1,,,,,,,,,,,,,,,,,,,,,,,,-0.320370353,-0.241666689,1,0,0,,,,,,,PURSE,HB,z,y,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.320370353,-0.241666689,1,0,0,0.7649,button_left_test,0,134,134,146,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0653,1,,,,,,,,,,,,,,,,,,,,,,,,-0.320370353,-0.241666689,1,0,0,,,,,,,SHELF,LB,z,y,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.320370353,-0.241666689,1,0,0,1.0653,button_left_test,0,135,135,123,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.6814,1,,,,,,,,,,,,,,,,,,,,,,,,-0.320370353,-0.241666689,1,0,0,,,,,,,BANNER,C,z,y,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,,0,-0.320370353,-0.241666689,1,0,0,0.6814,button_left_test,0,136,136,136,1,
