key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5201,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,BAKER,HB,m,y,./images/BAKERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5201,,,,,,,,0,91,91,63,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5719,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,DESERT,LB,m,y,./images/DESERTLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5719,,,,,,,,0,92,92,52,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7077,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,BARREL,C,z,y,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,m,0,0.7077,,,,,,,,0,93,93,116,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,2.1915,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,KITTEN,HB,z,y,./images/KITTENHB.png,,,,,,,,,,,,,,,,,,,,m,0,2.1915,,,,,,,,0,94,94,129,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7422,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,COUCH,C,z,y,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,z,1,0.7422,,,,,,,,0,95,95,161,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0919,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,CRUST,LB,z,y,./images/CRUSTLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0919,,,,,,,,0,96,96,163,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6703,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,CLIFF,C,m,y,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,m,1,0.6703,,,,,,,,0,97,97,8,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8383,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,SKIING,C,z,y,./images/SKIING.png,,,,,,,,,,,,,,,,,,,,m,0,0.8383,,,,,,,,0,98,98,101,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6551,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,PEBBLE,LB,m,y,./images/PEBBLELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6551,,,,,,,,0,99,99,82,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.5791,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,HEATER,C,m,y,./images/HEATER.png,,,,,,,,,,,,,,,,,,,,z,0,1.5791,,,,,,,,0,100,100,56,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7867,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,BANNER,LB,z,y,./images/BANNERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7867,,,,,,,,0,101,101,136,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.29,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,PEACH,C,z,y,./images/PEACH.png,,,,,,,,,,,,,,,,,,,,z,1,1.29,,,,,,,,0,102,102,119,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7582,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,BUNNY,LB,m,y,./images/BUNNYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7582,,,,,,,,0,103,103,13,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8631,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,TULIP,C,z,y,./images/TULIP.png,,,,,,,,,,,,,,,,,,,,m,0,0.8631,,,,,,,,0,104,104,92,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6685,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,PLANET,C,m,y,./images/PLANET.png,,,,,,,,,,,,,,,,,,,,m,1,0.6685,,,,,,,,0,105,105,80,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6399,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,BABOON,LB,z,y,./images/BABOONLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6399,,,,,,,,0,106,106,142,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8021,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,HAMMER,HB,m,y,./images/HAMMERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8021,,,,,,,,0,107,107,75,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9685,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,FALCON,LB,z,y,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.9685,,,,,,,,0,108,108,112,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.054,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,JELLY,LB,z,y,./images/JELLYLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.054,,,,,,,,0,109,109,148,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0193,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,JAGUAR,HB,z,y,./images/JAGUARHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0193,,,,,,,,0,110,110,102,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.952,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,BROOM,HB,m,y,./images/BROOMHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.952,,,,,,,,0,111,111,78,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9499,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,LIZARD,C,z,y,./images/LIZARD.png,,,,,,,,,,,,,,,,,,,,m,0,0.9499,,,,,,,,0,112,112,128,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9683,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,STATUE,HB,m,y,./images/STATUEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9683,,,,,,,,0,113,113,66,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.8193,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,URINE,LB,z,y,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,z,1,1.8193,,,,,,,,0,114,114,154,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0588,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,SQUARE,HB,z,y,./images/SQUAREHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0588,,,,,,,,0,115,115,90,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5838,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,CRUMB,C,z,y,./images/CRUMB.png,,,,,,,,,,,,,,,,,,,,m,0,0.5838,,,,,,,,0,116,116,113,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7836,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,FENCE,C,m,y,./images/FENCE.png,,,,,,,,,,,,,,,,,,,,m,1,0.7836,,,,,,,,0,117,117,14,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9196,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,CRADLE,C,z,y,./images/CRADLE.png,,,,,,,,,,,,,,,,,,,,m,0,0.9196,,,,,,,,0,118,118,104,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8392,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,CRATER,HB,m,y,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8392,,,,,,,,0,119,119,3,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6847,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,SHIELD,HB,m,y,./images/SHIELDHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6847,,,,,,,,0,120,120,48,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7239,0,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,SPINE,C,m,y,./images/SPINE.png,,,,,,,,,,,,,,,,,,,,z,0,0.7239,,,,,,,,0,121,121,65,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7421,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,VALLEY,C,m,y,./images/VALLEY.png,,,,,,,,,,,,,,,,,,,,m,1,0.7421,,,,,,,,0,122,122,68,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1454,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,CHERRY,HB,m,y,./images/CHERRYHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.1454,,,,,,,,0,123,123,54,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6022,1,,,,,,,,,,,,,,,,,,,,,,,,0.019889503,-0.40718232,0,0,0,,,,,,,TOWEL,LB,m,y,./images/TOWELLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6022,,,,,,,,0,124,124,1,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9349,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,1,0,0,,,,,,,STREAM,C,m,y,./images/STREAM.png,break_done_button,,,,,,,,,,,,,,,,,,,m,1,0.9349,,,,,,,,0,125,125,41,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.2019,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,ENGINE,C,m,y,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,z,0,1.2019,,,,,,,,0,126,126,38,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.598,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,BRUSH,C,m,y,./images/BRUSH.png,,,,,,,,,,,,,,,,,,,,m,1,0.598,,,,,,,,0,127,127,59,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.809,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,WRIST,LB,z,y,./images/WRISTLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.809,,,,,,,,0,128,128,109,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6827,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,BISHOP,LB,m,y,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6827,,,,,,,,0,129,129,49,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5803,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,PARCEL,HB,m,y,./images/PARCELHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5803,,,,,,,,0,130,130,18,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7972,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,SHORE,HB,z,y,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.7972,,,,,,,,0,131,131,96,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6083,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,BEARD,C,z,y,./images/BEARD.png,,,,,,,,,,,,,,,,,,,,m,0,0.6083,,,,,,,,0,132,132,86,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6479,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,MUSCLE,LB,z,y,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6479,,,,,,,,0,133,133,88,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9579,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,DIVER,HB,m,y,./images/DIVERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9579,,,,,,,,0,134,134,9,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8382,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,THROAT,HB,z,y,./images/THROATHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8382,,,,,,,,0,135,135,120,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8317,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,DOUGH,LB,z,y,./images/DOUGHLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8317,,,,,,,,0,136,136,103,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.7735,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,PASTA,C,z,y,./images/PASTA.png,,,,,,,,,,,,,,,,,,,,m,0,1.7735,,,,,,,,0,137,137,89,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7165,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,MAMMAL,C,m,y,./images/MAMMAL.png,,,,,,,,,,,,,,,,,,,,m,1,0.7165,,,,,,,,0,138,138,62,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1328,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,WALRUS,C,z,y,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,z,1,1.1328,,,,,,,,0,139,139,107,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.902,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,BRIDE,LB,m,y,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,m,1,1.902,,,,,,,,0,140,140,64,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8008,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,COLLAR,HB,m,y,./images/COLLARHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8008,,,,,,,,0,141,141,15,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,2.2485,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,DANCER,HB,m,y,./images/DANCERHB.png,,,,,,,,,,,,,,,,,,,,m,1,2.2485,,,,,,,,0,142,142,21,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6976,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,WAGON,LB,m,y,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6976,,,,,,,,0,143,143,7,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6808,0,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,JUNGLE,C,z,y,./images/JUNGLE.png,,,,,,,,,,,,,,,,,,,,m,0,0.6808,,,,,,,,0,144,144,167,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.4988,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,INFANT,LB,z,y,./images/INFANTLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.4988,,,,,,,,0,145,145,160,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0998,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,STAIN,HB,m,y,./images/STAINHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0998,,,,,,,,0,146,146,6,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5721,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,FERRY,HB,m,y,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5721,,,,,,,,0,147,147,57,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1747,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,BLOKE,HB,m,y,./images/BLOKEHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.1747,,,,,,,,0,148,148,12,1,
,,,,,,,,,,,,,,,,,60fccbcc1254e074f17d5565,27,2022-02-12_15h54.46.488,lexical_decision_task_DD_L5,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1525,1,,,,,,,,,,,,,,,,,,,,,,,,0.152486188,-0.36961326,0,0,0,,,,,,,GLOVE,LB,m,y,./images/GLOVELB.png,,,,,,,,,,,,,,,,,,,,m,1,1.1525,,,,,,,,0,149,149,73,1,
